WAA ID,BASIN,LOCATION,RIVMILE,COLL_DATE,COLLECT,Replicate,MACRO_GENSPECIES,INDIV,Stage,TAXONOMIST,WAA Project ID,Comments,#_Grids,PercentWTSorted,TotalInd,
470.12-167,,STEO,9.7,8/9/2017,Kick,1,Baetis flavistriga,5,L,WAA,470.12,,,1.41,100,
470.12-167,,STEO,9.7,8/9/2017,Kick,1,Cheumatopsyche sp.,5,L,WAA,470.12,,,1.41,100,
470.12-167,,STEO,9.7,8/9/2017,Kick,1,Cricotopus/Orthocladius Complex,5,L,WAA,470.12,,,1.41,100,
470.12-167,,STEO,9.7,8/9/2017,Kick,1,Optioservus sp.,5,L,WAA,470.12,4 larvae 1 adult,,1.41,100,
470.12-167,,STEO,9.7,8/9/2017,Kick,1,Plauditus sp.,9,L,WAA,470.12,,,1.41,100,
470.12-167,,STEO,9.7,8/9/2017,Kick,1,Cardiocladius obscurus,10,L,WAA,470.12,,,1.41,100,
470.12-167,,STEO,9.7,8/9/2017,Kick,1,Serratella deficiens,12,L,WAA,470.12,Teloganopsis deficiens,,1.41,100,
470.12-167,,STEO,9.7,8/9/2017,Kick,1,Isonychia sp.,16,L,WAA,470.12,,,1.41,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Acentrella turbida,1,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Antocha sp.,1,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Cricotopus/Orthocladius Complex,1,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Eukiefferiella pseudomontana gr.,1,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Nanocladius sp.,1,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Polypedilum flavum,1,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Sweltsa sp.,1,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Undetermined Leptophlebiidae,1,L,WAA,470.12,damaged,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Stenacron sp.,1,L,WAA,470.12,immature,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Undetermined Ephemerellidae,1,L,WAA,470.12,immature,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Undetermined Pisidiidae,1,L,WAA,470.12,immature,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Undetermined Baetidae,1,L,WAA,470.12,"unique, immature",,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Acroneuria carolinensis,2,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Rheotanytarsus exiguus gr.,2,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Simulium sp.,2,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Stempellinella sp.,2,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Stenelmis sp.,2,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Tanytarsus sp.,2,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Isonychia sp.,3,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Psephenus herricki,3,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Cheumatopsyche sp.,3,L,WAA,470.12,1 aggregated - immature,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Atherix sp.,4,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Baetis intercalaris,6,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Polypedilum aviceps,6,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Tvetenia bavarica gr.,6,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Chimarra aterrima?,8,L,WAA,470.12,,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Maccaffertium sp.,10,L,WAA,470.12,immature,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Ceratopsyche slossonae,13,L,WAA,470.12,5 aggregated - immature,,19.06,100,
470.12-168,,TMLV,7.8,8/10/2017,Kick,1,Optioservus sp.,14,L,WAA,470.12,3 A,,19.06,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Atherix sp.,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Cardiocladius obscurus,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Dicrotendipes sp.,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Diphetor hageni,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Eukiefferiella devonica gr.,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Helicopsyche borealis,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Hemerodromia sp.,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Leucrocuta sp.,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Micropsectra/Tanytarsus Complex,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Polypedilum aviceps,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Polypedilum flavum,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Rheotanytarsus exiguus gr.,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Simulium sp.,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Tricorythodes sp.,1,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Undetermined Perlidae,1,L,WAA,470.12,immature,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Cricotopus trifascia gr.,2,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Optioservus sp.,2,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Stenelmis sp.,2,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Baetis flavistriga,3,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Undetermined Turbellaria,3,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Ceratopsyche morosa,3,L,WAA,470.12,2 aggregated - immature,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Tanytarsus sp.,4,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Thienemannimyia gr. spp.,4,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Ceratopsyche sp.,4,L,WAA,470.12,"unique, 2 aggregated - immature",,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Baetis intercalaris,5,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Cricotopus bicinctus,5,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Maccaffertium sp.,5,L,WAA,470.12,immature,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Hydroptila sp.,6,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Cheumatopsyche sp.,8,L,WAA,470.12,4 aggregated - immature,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Caenis sp.,9,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Cricotopus/Orthocladius Complex,10,L,WAA,470.12,,,1.63,100,
470.12-169,,TRPS,9.5,8/9/2017,Kick,1,Psephenus herricki,10,L,WAA,470.12,,,1.63,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Acroneuria abnormis,1,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Acroneuria carolinensis,1,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Baetis flavistriga,1,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Cardiocladius obscurus,1,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Dineutus sp.,1,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Optioservus sp.,1,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Polypedilum flavum,1,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Potthastia gaedii gr.,1,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Rheotanytarsus exiguus gr.,1,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Stenacron sp.,1,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Sublettea sp.,1,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Tanytarsus sp.,1,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Thienemannimyia gr. spp.,1,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Undetermined Baetidae,1,L,WAA,470.12,"unique, damaged",,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Baetis intercalaris,2,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Caenis sp.,2,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Stenelmis sp.,2,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Serratella deficiens,2,L,WAA,470.12,S. deficiens is now Teloganopsis deficiens,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Plauditus sp.,3,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Tvetenia vitracies,4,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Psephenus herricki,5,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Cheumatopsyche sp.,6,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Ceratopsyche morosa,6,L,WAA,470.12,1 aggregated - immature,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Cricotopus bicinctus,7,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Isonychia sp.,14,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Leucrocuta sp.,14,L,WAA,470.12,,,10.54,100,
470.12-170,,TUSC,0.5,8/9/2017,Kick,1,Maccaffertium sp.,19,L,WAA,470.12,"immature, damaged",,10.54,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Microtendipes pedellus gr.,1,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Paratanytarsus sp.,1,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Stenacron sp.,1,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Tvetenia vitracies,1,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Undetermined Gomphidae,1,L,WAA,470.12,immature,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Argia sp.,2,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Chimarra obscura,2,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Thienemannimyia gr. spp.,2,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Antocha sp.,3,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Helicopsyche borealis,3,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Isonychia sp.,3,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Stenelmis sp.,5,L,WAA,470.12,3 A,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Serratella deficiens,5,L,WAA,470.12,S. deficiens is now Teloganopsis deficiens,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Chimarra aterrima?,6,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Caenis sp.,11,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Maccaffertium mediopunctatum,12,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Psephenus herricki,20,L,WAA,470.12,,,16.95,100,
470.12-171,,TUSC,12.8,8/9/2017,Kick,1,Cheumatopsyche sp.,21,L,WAA,470.12,,,16.95,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Acentrella turbida,1,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Acroneuria abnormis,1,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Baetis flavistriga,1,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Baetis tricaudatus,1,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Chimarra obscura,1,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Cricotopus bicinctus,1,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Dolophilodes sp.,1,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Eukiefferiella brehmi gr.,1,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Eukiefferiella devonica gr.,1,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Nanocladius sp.,1,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Paragnetina immarginata,1,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Rheotanytarsus exiguus gr.,1,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Thienemannimyia gr. spp.,1,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Undetermined Ceratopogonidae,1,L,WAA,470.12,Bezzia/Palpomyia sp.,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Undetermined Gomphidae,1,L,WAA,470.12,immature,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Baetis pluto,2,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Ceratopsyche morosa,2,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Diphetor hageni,2,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Hemerodromia sp.,2,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Parachaetocladius sp.,2,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Psephenus herricki,2,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Tvetenia bavarica gr.,2,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Ceratopsyche sparna,2,L,WAA,470.12,1 aggregated - immature,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Promoresia tardella,2,L,WAA,470.12,P. tardella is now Optioservus tardellus,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Nigronia serricornis,3,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Psychomyia sp.,3,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Stenelmis sp.,3,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Chimarra aterrima?,4,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Cricotopus/Orthocladius Complex,4,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Isonychia sp.,4,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Ephemerella sp.,5,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Baetis intercalaris,7,L,WAA,470.12,3 aggregated - damaged,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Cheumatopsyche sp.,8,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Optioservus sp.,9,L,WAA,470.12,,,2.88,100,
470.12-172,,BLAP_W,7.4,9/12/2017,Kick,1,Maccaffertium vicarium,17,L,WAA,470.12,,,2.88,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Atherix sp.,1,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Baetis intercalaris,1,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Baetis tricaudatus,1,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Cheumatopsyche sp.,1,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Cricotopus sp.,1,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Glossosoma sp.,1,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Leucrocuta sp.,1,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Micropsectra/Tanytarsus Complex,1,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Nigronia sp.,1,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Rhithrogena sp.,1,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Rhyacophila carpenteri?,1,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Rhyacophila fuscula,1,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Tvetenia bavarica gr.,1,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Stenelmis sp.,1,L,WAA,470.12,1 larvae 1 adult,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Acroneuria abnormis,1,L,WAA,470.12,2 aggrated,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Baetis flavistriga,2,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Lepidostoma sp.,2,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Tvetenia vitracies,2,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Undetermined Pisidiidae,2,L,WAA,470.12,immature,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Hexatoma sp.,3,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Isonychia sp.,3,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Ceratopsyche morosa,4,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Polypedilum aviceps,8,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Ceratopsyche bronta,9,L,WAA,470.12,5 aggrated,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Dolophilodes sp.,10,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Epeorus vitreus,11,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Maccaffertium sp.,12,L,WAA,470.12,,,53.75,100,
470.12-173,,BLCK,105.4,9/12/2017,Kick,1,Plauditus sp.,17,L,WAA,470.12,,,53.75,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Baetis flavistriga,1,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Chimarra aterrima?,1,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Diamesa sp.,1,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Dolophilodes sp.,1,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Hydroptila sp.,1,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Microtendipes pedellus gr.,1,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Mystacides sp.,1,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Nanocladius sp.,1,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Rheotanytarsus pellucidus,1,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Thienemannimyia gr. spp.,1,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Tribelos/Endochironomus/Phaenopsectra Co,1,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Tvetenia bavarica gr.,1,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Acerpenna pygmaea,2,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Baetis intercalaris,2,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Cricotopus/Orthocladius Complex,2,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Ephemerella sp.,2,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Rheocricotopus sp.,2,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Undetermined Ceratopogonidae,2,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Baetis tricaudatus,5,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Tanytarsus sp.,5,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Undetermined Physidae,6,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Parametriocnemus sp.,7,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Simulium sp.,12,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Micropsectra sp.,17,L,WAA,470.12,,,2.15,100,
470.12-174,,FELT,0.3,9/12/2017,Kick,1,Ceratopsyche slossonae,24,L,WAA,470.12,5 aggrated,,2.15,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Acroneuria abnormis,1,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Baetis flavistriga,1,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Dicranota sp.,1,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Diplectrona sp.,1,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Eukiefferiella devonica gr.,1,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Heptagenia sp.,1,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Polypedilum aviceps,1,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Rheotanytarsus exiguus gr.,1,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Acentrella turbida,2,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Ephemerella sp.,2,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Micropsectra/Tanytarsus Complex,2,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Nigronia serricornis,2,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Optioservus sp.,2,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Rhyacophila carolina?,2,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Rhyacophila fuscula,2,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Hexatoma sp.,3,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Tvetenia bavarica gr.,3,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Epeorus vitreus,4,L,WAA,470.12,,,7.5,100,
470.12-175,,FSHC,0.8,9/12/2017,Kick,1,Glossosoma sp.,4,L,WAA,470.12,,,7.5,100,
